,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
165,5,AUI174V94DFIC,B00008JPRZ,"I was looking for a tab collar dress shirt.  I have always liked that style, but lately I had been unable to find any. I looked on Amazon and lo and behold; there they were. Reasonable price, fast delivery and excellent quality. I have absolutely no complaints and I intend to purchase several more in the near future.","02 17, 2011",7110,781
166,5,A20GC7VSRCCGHY,B00008JPRZ,"First piece of clothing I ever ordered on-line.  Quick delivery, great fit. A quality product. I'll be  sure to order again.","07 22, 2007",6828,591
167,4,A1KCTLDZH5G3BC,B00008JPRZ,"Is as listed, good quality shirt.","07 17, 2017",11390,672
168,5,A1YJ59FC76QY2Y,B00008JPRZ,Beautiful,"06 25, 2017",13796,86
169,5,A3P7AUNHRHUUNC,B00008JPRZ,I'm going to get rid of all of my other dress shirts! These are the best.,"03 29, 2017",2476,481
170,5,A2IJD6IDKHJNAB,B00008JPRZ,I will order another one.,"01 15, 2017",8170,110
171,4,APV3CC0VW849Q,B00008JPRZ,Looks Good,"12 13, 2016",2314,598
172,5,AQ3N05GGDJUQK,B00008JPRZ,"Love the shirt, fits and feels great!!!","11 16, 2016",12149,649
173,4,A36IYAD0NSFQBR,B00008JPRZ,"I like the shirt so far...have been looking for some time for a good tab collar white shirt.  I wish it was offered in a cotton/poly blend rather in just 100% cotton.  That would be far easier to care for and keep pressed.  The fit is right for me, classic cut and the size that normally fits me.  I will probably buy another...that is unless I find another that is cotton/poly blend.","10 25, 2016",6956,565
174,5,AQ4WJV2CF1ZXC,B00008JPRZ,excellent quality at a value price fit is exact.,"09 12, 2016",10693,875
175,5,A3U8IMV1FKI5Y3,B00008JPRZ,Love shirt and even makes me look good!,"08 28, 2016",3628,516
176,5,A21CTBULJC61N1,B00008JPRZ,great shirt,"05 25, 2016",13958,378
177,2,A2GAR3DMBEFZ9K,B0000AWHAA,"It was too small for my head in that the neck part didn't even come to the bottom of my neck. Plus it's see-through. My face and hair were visible through it.

The only good thing is that it's breathable. Not what i was looking for though.","09 7, 2007",4633,77
178,4,A172ORYGU92FPM,B0000AWHAA,"While clearly an excellent mask for the novice and professional ninja, I purchased it primarily for winter sports.  It is extremely comfortable while skiing and snowboarding, and the touch of silk while sitting upon the lifts seems to provide a calm soothing feeling to offset the pain from my numerous falls on the moguls.  It keeps you cool from your own body heat but simultaneously keeps your face warm despite the freezing temperatures around you.  It is very breathable, but my only issue was that it did trap the moisture of my breath.","02 1, 2007",18876,632
179,4,AJ1G1PJWNDNFB,B0000AWHAA,This China Silk Black Balaclava is great for keeping you warm. I love it!,"02 21, 2006",5914,575
180,5,A3I1XRZHCKMFMO,B0000AWHAA,"This item is very lightweight (as you'd expect from silk underwear).  While we were using it under a costume, rather than for winter warmth, the several people using it all said it was very comfortable and not too hot inside the costume.","12 8, 2004",3846,433
181,3,AC70ARLNGTA5K,B0000AWHAA,"The seller was courteous and prompt, and when I suggested that the shipping cost was too high, they graciously lowered it. However, the balaclavas I received were not silk. The tag on the inside clearly stated that they were 100% cotton. Perhaps I was shipped the wrong item, but sellers shouldn't misrepresent products like that. If I'd complained to the seller, I feel confident that they would have refunded my money, but these were for halloween costumes (which turned out just fine), so I didn't have time to deal with returns and such.","11 2, 2008",11713,341
182,3,AMAQAW6XHOHKX,B0000AWHAA,The product was new when it arrived and after 3 hunting trips it came home in pieces. The price was good but the quality was not!,"09 7, 2008",5410,840
183,4,A75OZLQRLYCX8,B0000AWHAA,"This product was exactly as described. I've used it for running, both as a base layer and also the only layer.  It has helped keep my face warm from the biting MN wind.  With more severe windchills I've put a fleece  balaclava over it and it formed a great base layer.","02 8, 2008",7788,743
184,2,AD1ACG1QYI2OC,B0000AWHAA,"I am very disappointed with this item.  First, in moderately cold skiing weather 10-20 degrees fahrenheit, my face was a little cold through this mask.  While skiing downhill, the wind shred through this mask.  Second, after only 1 weekend of moderate use, the front of the mask was worn away.  I would not be surprised if it tore during the 2nd weekend of use.  Third, I have a medium sized head and this thing was wayyyy too big for me.  Finally, the mask traps the moisture of my breath and freezes it, making the mask uncomfortable around the mouth area.

The only pros are that it is lightweight and breathable.","01 30, 2008",6901,485
185,5,A1UF52DHRP5ARF,B0000AWHAA,"This lightweight balaclava is perfect for winter, summer, spring or fall.  Helps keep you warm in the winter yet light enough to wear on a hot summer day.  It is easy to put on and take off and so cheap that you throw it away after each job.  Slip it on before you are in view of any CCTVs and simply dump it after you are far enough away it won't be connected to the scene.  It prevents sweat and hairs from being left at the scene so the police are unlikely to get a DNA print, and makes it impossible for anyone to ID you. The perfect accessory for the professional thief.  I've used it on over 20 thefts and haven't got caught yet.&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/China-Silk-Black-Balaclava/dp/B0000AWHAA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">China Silk Black Balaclava</a>","01 20, 2008",9014,556
186,5,A225GVGCNQNWQK,B0000AWHAA,my son has to wait on a main road to catch the school bus and he does not get cold from cars driving by and creating wind. Love it,"01 12, 2008",14889,826
187,4,A3V8B35WJ8YABI,B0000AWHAA,"This balaclava is thin enough to see through.  However, it still seems to contain a good amount of heat and is thin enough to wear year round.  Overall a good buy for the money.","01 10, 2008",11630,589
188,5,A25IT0TYLC5ACR,B0000AWHAA,Excllent value. Very light weight and perfect for under a stocking cap with a pair of earmuffs.  Quick shipper.,"12 27, 2007",7376,351
189,4,A2M4UTWY6278KB,B0000AWHAA,"Received it quickly and in great condition, along with a catalog and coupons for the next purchase.","12 20, 2007",6931,498
190,3,A1K6CAQOHJXI7,B0000AWHAA,"This is a vry durable, soft and nice feeling skimask, but, there is always a but, its to short, it won't cover ur neck, or at least not mine, and im not that big, i am only 6'0'' so thats my only complain, aside from that, its a very good skimask.
Dr. Tomas Muoz","12 3, 2007",10117,145
191,5,ARAVM3XQU7OYZ,B0000AWXMM,"This item came in only 2 days and in perfect condition! It is a very nice ring - shiny, smooth nice weight/width!  Very impressed.","04 27, 2006",3898,35
192,5,AWYQE0Z9WLATR,B0000AWXMM,"This ring was well worth the price. It has a lovely shine and fits true to size. It is a very light, thin ring, so it you want something heavy with a thicker consistency to the metal, this may not be for you but as I said it is well worth the price! I'm very pleased.","03 9, 2006",14570,973
193,5,A3JGLFGCB7KZQX,B0000AWXMM,"It was exactly as described.  Beautiful ring, perfect fit, classy finish.  I know I would have probably paid double the price or more had I attempted to purchase similar from a jewelry store","03 2, 2006",15927,980
194,4,A179HMPWBPTJ2I,B0000AWXMM,"This is a nice ring.  It is simple and elegant.  The price was quite reasonable, when compared to other stores that I searched.  I reccomend this ring as a wedding ring for a young couple just starting out.  It would be great for a college student's budget.","08 22, 2005",17613,72
195,5,A1LZHPFUUE6ALJ,B0000AWXMM,it is a beautiful ring. very shiny and classy. my boyfriend loves wearing it.,"08 1, 2005",16470,285
196,5,A2FC8YH13MN4FH,B0000AWX3V,"When I first saw this offer last year, I couldn't believe it was genuine. I was used to paying $10 to $15 a pair for wool socks. When they arrived, I still found it hard to believe. But these are excellent quality socks that have held up well through heavy use and lots of washings. The three pair are serving well alongside their far more expensive drawer-mates. It's hard to imagine someone getting excited by a pair of socks, but these are worth getting excited about. I agree that a color other than gray would help to stretch these socks further in my wardrobe, but for the price... I ain't complainin'!","09 19, 2004",3868,319
197,5,A3QSX84RFO73SO,B0000AWX3V,"Socks seem like a strange kind of thing on which to write a review, but these socks are special. I placed an order for a friend of mine who runs a soup kitchen in Poplar Bluff Missouri. It was an order of about 60 pairs of these socks which probably seemed pretty strange to the people at Sportsman's Guide, but they sent them anyway. I didn't think much about it until I got an e-mail from Joni, the lady in Poplar Bluff, that the socks had arrived.
She told me that you would think that the socks were made of gold the way the people at her free store responded to them. They had NEVER seen such socks!! They were soft and they were thick and warm. Most of them had never even heard of wool socks.
Now I don't think twice about wool socks because I love them but it gave me real pause to think that there were people who had never even heard of such a wonderful thing. These people couldn't believe that someone would just give them something this good. Yes, this good.
So if you're thinking of buying some of these why don't you get an extra pair or two and give them to someone who needs them. It will be an education, I promise, and your gift will reward you many times over when you experience the gratitude such a small thing can evoke.","01 29, 2004",12917,685
198,5,A2QJ2F42W4WB90,B0000AWX3V,"I ordered these socks for my Mother's birthday and she absolutely loves them. They are thick and warm, perfect for cold Indiana winters.  Thank you.","12 30, 2003",18848,733
199,3,A3W0O58YV8UY2D,B0000AWX3V,"I like the thicknesss of the socks and because of this, I know they'll be warm enough for anything that the snow has to offer. I would really like these socks if they came in a variety of colors; grey is not a very exciting color, however; as long as you're warm, who cares about excitement.","11 19, 2003",15281,519
200,5,A20XJOQ1UAIGS6,B00015VKT4,"My first review but I have to say......About 15 years ago I developed an allergy to nickle (earrings, necklaces, belt buckles, buttons, bracelets!) and stopped wearing most jewelry. I have to tape over my belt buckles or any metal that contacts my skin and was diagnosed as severely allergic by my doc after allergy skin test. About a year ago I got my ears repierced with my daughter so we could have fun wearing jewelry and have tried every kind of hypo allergenic earring I could find: Studex, Sterling Silver 925, Surgical Steel, 14k gold, and had allergic reactions to all of them if worn for even an hour. Studex that my ears were pierced with was the worst! Bleeding, red itchy swollen earlobes a few weeks to heal in between each time I wore earrings! Searched Amazon for an hour to find these and did some research. They work as promised! I had to force them through (holes had partially closed) and had some initial healing for about 2 weeks. Now I'm wearing them 24/7 no problems! It's a first and really wonderful. I will get more. This size is a bit small for a main earring so I will get the next size up. THANK YOU.","06 4, 2010",6864,869
201,5,A1SET3T90T5HM1,B00015VKT4,"It is refreshing to wear these earrings because they don't make my earlobes swell up. My ears are too sensitive for ""sensitive"" earrings and I was about ready to give up and resign myself to clip earrings. Fortunately I found these. They are more expensive than other earrings due to the metal, but well worth it. It's like my ears don't even know they're there :) .","01 8, 2010",18769,871
202,5,A278EB9PTQGVYW,B00015VKT4,"I just had my ears pierced a little over two months ago and I thought the minor discomfort was part of the healing process.  I decided to try these but honestly didn't expect there to be a difference.  Within hours of wearing these my ears had no discomfort at all.  Again, my ears weren't red or swollen but just had a very minor ache.  I'd recommend these to people even if it's not the last resort to wearing earrings.

I also really like the small simple style so these were perfect for me anyway.  I've found it very difficult to find earrings I like in stores because they all seem so big and overbearing.  I'm sure that I will end up buying more pairs of these in a similar style and definitely give preference to titanium earrings.","01 7, 2009",7336,778
203,5,A32C3JRRA30VR,B00015VKT4,"I just got these a few weeks ago (along with a pair of titanium hoops) and love them. I haven't been able to wear earrings for years because of nickel allergies, and these earrings haven't given me any trouble whatsoever!","01 9, 2008",13938,748
204,5,AC1VVEXYSB8SJ,B00015VKT4,these are the only earrings that have not caused an allergic reaction and they are very pretty too.,"01 3, 2007",2760,579
205,5,A2QERMCJKRIVEK,B00015VKT4,"I have only owned these earrings a few weeks, but I'm quite pleased with them.  Before buying these, I had been completely unable to wear earrings for many years.  My earlobes would swell, turn red, and bleed immediately after inserting even ""hypoallergenic"" earrings.  I've tried other brands, such as Simply Whispers, which I really wanted to love, but I simply couldn't wear them.  I'd given up and given away most of my earrings and hadn't bought or tried any earrings for a few years.

When these first arrived, I had trouble inserting them because my earlobes had almost grown closed, and I traumatized my ears a bit.  Over the next several days, I removed them at night, then irritated my ears again when I reinserted them in the morning.  Finally, I decided to just leave them in and allow my ears to heal, and that has worked just fine.  Now my ears have healed, and I haven't bothered to remove the earrings for a couple of weeks.

I noticed that in a review for one of the other styles, the reviewer had two complaints: that the ad appeared misleading in that it looked like you were purchasing three pairs of earrings, and that the 3mm size was tiny.  So take note:  you are ordering just one pair of earrings, and the 3mm (mini) size earrings are very small - take a look at a ruler to get an idea - but they provide an understated bit of sparkle.

I highly recommend these for people with metal allergies - I'm planning to get another pair.","06 2, 2006",10998,241
